product_name,product_current_price,product_old_price,product_url,product_image_url,product_seller,product_availability,product_category,product_subcategory,product_weight,timestamp_timezone,product_brand,product_ram,product_storage,product_discount_amount,product_discount_percentage,product_has_discount,product_measuring_unit,product_count,product_has_image_url,product_has_ram,product_has_storage,date_id,date,day,year,month,quarter,month_name,day_name,day_of_week,day_of_year,week_of_year,is_weekend,is_holyday,holyday_name,is_workday,is_leap_year,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,is_week_start,is_week_end,season,is_winter,is_spring,is_summer,is_autumn,time_id,time_12,time_24,hour_12,hour_24,minute,second,meridiem,is_am,is_pm,part_of_day,is_morning,is_afternoon,is_evening,is_night,is_noon,is_midnight,is_midday,product_is_talabat_seller
"Cadbury 3 in 1 Hot Chocolate Powder Beverage Sachet, 30g",15.0,15.0,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/beverages/powdered-drinks?aid=7067,https://talabat.dhmedia.io/image/product-information-management/675990a9e422ab12dcfcb2f1.jpg,talabat mart,1,beverages,beverages,30.0,Africa/Cairo,cadbury,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Everyday Roastery Energy Coco Lada Twist, 550ml",145.0,145.0,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/beverages/red-bull-mocktails?aid=7067,https://talabat.dhmedia.io/image/product-information-management/690b1c21b30468c802a8a374.jpg,talabat mart,1,beverages,water,550.0,Africa/Cairo,energy,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
V Super Soda Diet Cola Can 300Ml,15.0,15.0,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/beverages/soft-drinks?aid=7067,https://talabat.dhmedia.io/image/product-information-management/66fbe1107af00b0ce8c9621b.jpg,talabat mart,1,beverages,soft drinks,300.0,Africa/Cairo,superb,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Nescafe Latte Iced Coffee, 220ml",45.0,45.0,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/beverages/specialty-drinks?aid=7067,https://talabat.dhmedia.io/image/product-information-management/672cc7be75e26928dcf5913f.jpg,talabat mart,1,beverages,coffee,220.0,Africa/Cairo,nescafe,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Red Bull Energy Drink Sugar Free, 4x250ml",220.0,220.0,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/beverages/sports-energy-drinks?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69fc7b5ec1e064cd8313aacb.png,talabat mart,1,beverages,sugar & home baking,250.0,Africa/Cairo,Red Bull,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Vitrac Almond Syrup, 650ml",114.75,143.4375,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/beverages/syrups?aid=7067,https://talabat.dhmedia.io/image/product-information-management/6404a1c63dab2501cc222159.jpg,talabat mart,1,pantry & ingredients,"oil, vinegar & syrups",650.0,Africa/Cairo,vitrac,unknown,unknown,28.6875,20.0,1,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Elano water 1.5 L 6 Pcs,66.0,66.0,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/beverages/water?aid=7067,https://talabat.dhmedia.io/image/product-information-management/689456a89d781f686244afb4.jpg,talabat mart,1,beverages,water,1.5,Africa/Cairo,elano,unknown,unknown,0.0,0.0,0,L,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Five Stars Pancake 1 Kg,84.95,84.95,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/breakfast-food/breakfast-mixes?aid=7067,https://talabat.dhmedia.io/image/darkstores-eg/EGY_6223001300526.JPG,talabat mart,1,baking supplies,breakfast cereals & bars,1.0,Africa/Cairo,star,unknown,unknown,0.0,0.0,0,Kg,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Kellogg's Corn Flakes Plain, 250g",170.0,170.0,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/breakfast-food/cereals?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69c6aec305062825c0c2babd.png,talabat mart,1,breakfast cereal,breakfast cereals & bars,250.0,Africa/Cairo,kellogg,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"El Bawadi Plain Halawa, 275g",60.95,60.95,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/breakfast-food/halawa?aid=7067,https://talabat.dhmedia.io/image/product-information-management/68050754666794a73198f591.jpg,talabat mart,1,pantry & ingredients,jars & spreads,275.0,Africa/Cairo,el bawadi,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"talabat Spring Honey Squeeze Bottle, 500g",119.95,119.95,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/breakfast-food/honey?aid=7067,https://talabat.dhmedia.io/image/product-information-management/6870f47a367a1326bc725617.png,talabat mart,1,pantry & ingredients,jars & spreads,500.0,Africa/Cairo,squeeze,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Elbawadi Fig Creamy Jam, 365g",35.95,35.95,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/breakfast-food/jams?aid=7067,https://talabat.dhmedia.io/image/product-information-management/682e0010a8c57552c6cf6555.JPG,talabat mart,1,pantry & ingredients,jars & spreads,365.0,Africa/Cairo,el bawadi,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Nutella Chocolate Hazelnut Spread, 350g",238.0,238.0,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/breakfast-food/spreads?aid=7067,https://talabat.dhmedia.io/image/product-information-management/68e220d035c9f6c94e747dfd.jpg,talabat mart,1,snacks & sweets,chocolate & confectionery,350.0,Africa/Cairo,nutella,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"A.M.R Pineapple Slices, 850g",189.95,189.95,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/canned-jarred/canned-fruit?aid=7067,https://talabat.dhmedia.io/image/talabat-nv/Kuwait/Enrichment/9002907007336.jpg,talabat mart,1,fresh produce,chimney hoods,850.0,Africa/Cairo,a m r,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Americana Beefy Corned Beef, 340g",110.0,110.0,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/canned-jarred/canned-meat?aid=7067,https://talabat.dhmedia.io/image/product-information-management/694d037e3290c433c47a0467.png,talabat mart,1,"meat, poultry & fishery",meat,340.0,Africa/Cairo,americana,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Dolphin Tuna Chunks Easy Open 185 gm,79.0,79.0,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/canned-jarred/canned-seafood?aid=7067,https://talabat.dhmedia.io/image/darkstores-eg/EGY_6224000529239.JPG,talabat mart,1,"meat, poultry & fishery",fish & seafood,185.0,Africa/Cairo,dolphin,unknown,unknown,0.0,0.0,0,Gm,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Americana Sweet Corn Easy To Open, 330g",64.95,64.95,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/canned-jarred/canned-vegetables?aid=7067,https://talabat.dhmedia.io/image/product-information-management/67779189bb6fb5683106a8ed.jpg,talabat mart,1,snacks & sweets,vegetables,330.0,Africa/Cairo,americana,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Americana Plain Fava Beans, 400g",24.0,24.0,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/canned-jarred/fava-bean?aid=7067,https://talabat.dhmedia.io/image/darkstores-jo/Jordan%20Items/JOR-32894022011.jpg,talabat mart,1,pantry & ingredients,"rice, pasta & pulses",400.0,Africa/Cairo,americana,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"talabat Multipurpose Disinfectant & Cleaner Pine Scent, 900ml",65.7,70.64516129032259,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/cleaning-laundry/cleaning-supplies?aid=7067,https://talabat.dhmedia.io/image/product-information-management/68a6d722022334d8c595b8a6.jpg,talabat mart,1,cleaning and household,cleaning supplies,900.0,Africa/Cairo,lab,unknown,unknown,4.945161290322588,7.000000000000009,1,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Finish Ultimate Plus Dishwasher Tablets, 45 Tablets",424.96,923.8260869565217,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/cleaning-laundry/dishwashing?aid=7067,https://talabat.dhmedia.io/image/product-information-management/66e320163396081841c7775d.JPG,talabat mart,1,cleaning and household,dishwashing,0.0,Africa/Cairo,finish,unknown,unknown,498.86608695652177,54.0,1,Piece,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Persil Deep Clean Lavender Laundry Power Gel, 1kg",109.0,109.0,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/cleaning-laundry/laundry?aid=7067,https://talabat.dhmedia.io/image/product-information-management/684ee9d425afc69618f9797b.jpg,talabat mart,1,cleaning and household,laundry,1.0,Africa/Cairo,persil,unknown,unknown,0.0,0.0,0,Kg,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Lipton Black Tea with Alahli Cup, 100 Tea Bags",120.0,120.0,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/coffee-tea/black-tea?aid=7067,https://talabat.dhmedia.io/image/product-information-management/6957777fdf696b7902172ccd.png,talabat mart,1,beverages,tea,0.0,Africa/Cairo,lipton,unknown,unknown,0.0,0.0,0,Piece,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Abu Auf Keejo Maple Syrup 250 Ml,666.95,666.95,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/coffee-tea/coffee-syrups?aid=7067,https://talabat.dhmedia.io/image/product-information-management/6a15c523c4627164b423987b.png,talabat mart,1,beverages,"oil, vinegar & syrups",250.0,Africa/Cairo,abu auf,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"ReQaf Multi Origin Drip Coffee, 10 Bags",423.0,798.1132075471697,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/coffee-tea/coffee?aid=7067,https://talabat.dhmedia.io/image/product-information-management/68485d911e27e99d34a0cd3a.JPG,talabat mart,1,beverages,coffee,0.0,Africa/Cairo,f m,unknown,unknown,375.11320754716974,47.0,1,Piece,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Dreem Choco Drink 80 g,24.95,24.95,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/coffee-tea/creamers?aid=7067,https://talabat.dhmedia.io/image/product-information-management/68710d068b6ae261425e13e4.jpg,talabat mart,1,beverages,tea,80.0,Africa/Cairo,dreem,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Lipton Green Tea Citrus Ice Tea Infuse Enveloped Teabags, 8x3.5g",160.0,160.0,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/coffee-tea/green-herbal-tea?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69f0754c44d6d6d1aea77c0c.jpg,talabat mart,1,beverages,tea,3.5,Africa/Cairo,ice tea,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa Light Karak Tea, 12x8g",122.0,122.0,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/coffee-tea/karak-adan?aid=7067,https://talabat.dhmedia.io/image/product-information-management/6734847695d3959f68859d88.png,talabat mart,1,beverages,tea,8.0,Africa/Cairo,haj arafa,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Everyday Roastery Caramel Frappe Can - Full Cream, 550ml",130.0,130.0,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/coffee-tea/ready-to-drink?aid=7067,https://talabat.dhmedia.io/image/product-information-management/67b5cb8c4b5229b895372c4d.jpg,talabat mart,1,beverages,tea,550.0,Africa/Cairo,frapp,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Al Asdekaa Imported White Cheddar Cheese, 250g",135.0,135.0,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/cold-cuts-deli/cheese-labneh?aid=7067,https://talabat.dhmedia.io/image/product-information-management/68ff5cea0d808907d2d50303.JPG,talabat mart,1,"meat, poultry & fishery",cheese & labneh,250.0,Africa/Cairo,imported,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Rich Smoked Turkey, 250g",103.75,116.57303370786516,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/cold-cuts-deli/deli-cuts?aid=7067,https://talabat.dhmedia.io/image/product-information-management/622e3b9c14b02116bc23cf39.jpg,talabat mart,1,"meat, poultry & fishery",cold cuts & deli,250.0,Africa/Cairo,rich,unknown,unknown,12.823033707865164,10.999999999999996,1,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Al Asdekaa Imported White Cheddar Cheese, 250g",135.0,135.0,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/cold-cuts-deli/imported-cheese?aid=7067,https://talabat.dhmedia.io/image/product-information-management/68ff5cea0d808907d2d50303.JPG,talabat mart,1,"meat, poultry & fishery",cheese & labneh,250.0,Africa/Cairo,imported,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Al Asdekaa Spanish Olives, 250g",55.0,55.0,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/cold-cuts-deli/pickles-olives?aid=7067,https://talabat.dhmedia.io/image/product-information-management/68ff5cea0d808907d2d5030a.JPG,talabat mart,1,"meat, poultry & fishery",cold cuts & deli,250.0,Africa/Cairo,spanish,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
